PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
3496;"Parroquia Santa Elena";"";"";"";"Metro: Alonso Martinez (lineas 4, 5, 10), Colon (linea 4)  Bus: 3, 7, 21, 37";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=67f0b069a541f010VgnVCM1000000b205a0aRCRD";"ORFILA";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28010";"ALMAGRO";"CHAMBERI";"441295";"4475639";"40.427437349794005";"-3.6933534811225455";"913 191 875";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3508;"Parroquia Santa Eugenia";"";"";"";"Bus: 58, 63, 145";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2e01b069a541f010VgnVCM1000000b205a0aRCRD";"VIRGEN DE LAS VI&Ntilde;AS";"CALLE";"V";"17";"";"";"";"";"MADRID";"MADRID";"28031";"SANTA EUGENIA";"VILLA DE VALLECAS";"448438";"4470349";"40.38025586201322";"-3.6087206082757124";"917 650 362";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3509;"Parroquia Santa Eulalia de Merida";"";"";"";"Bus: 24, 102, 103, 111";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9621b069a541f010VgnVCM1000000b205a0aRCRD";"PEDROCHES";"CALLE";"V";"5";"";"";"";"";"MADRID";"MADRID";"28053";"ENTREVIAS";"PUENTE DE VALLECAS";"443244";"4470321";"40.3796743689357";"-3.669903376835299";"917 858 383";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3513;"Parroquia Santa Feliciana";"";"";"";"Metro: Bilbao (lineas 1, 4), San Bernardo (lineas 2, 4)  Bus: 3, 37, 40, 147, 149";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e041b069a541f010VgnVCM1000000b205a0aRCRD";"TRAFALGAR";"CALLE";"V";"19";"";"";"";"";"MADRID";"MADRID";"28010";"TRAFALGAR";"CHAMBERI";"440659";"4476148";"40.43197737572386";"-3.700910096265308";"914 489 905";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3521;"Parroquia Santa Florentina";"";"";"";"Bus: 38, 48, 140, E2";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e651b069a541f010VgnVCM1000000b205a0aRCRD";"LONGARES";"CALLE";"V";"8";"";"";"";"";"MADRID";"MADRID";"28022";"ROSAS";"SAN BLAS-CANILLEJAS";"448396";"4476029";"40.43142237577199";"-3.6096886871893625";"913 133 663";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3532;"Parroquia Santa Gema";"";"";"";"Metro: Cruz del Rayo (linea 9)  Bus: 7, 16, 19, 29, 51, 52";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0d61b069a541f010VgnVCM1000000b205a0aRCRD";"LEIZARAN";"CALLE";"V";"24";"";"";"";"";"MADRID";"MADRID";"28002";"EL VISO";"CHAMARTIN";"442303";"4477901";"40.447894125461964";"-3.681688718771783";"915 635 068";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3543;"Parroquia Santa Ines";"";"";"";"Metro: Villaverde Alto (linea 3)   Bus: 22, 79, 86, 130, 131  Renfe: Villaverde Alto (C4, C5)";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0981b069a541f010VgnVCM1000000b205a0aRCRD";"REAL DE PINTO";"AVENIDA";"V";"72";"";"";"";"";"MADRID";"MADRID";"28021";"SAN ANDRES";"VILLAVERDE";"440042";"4466262";"40.34287492199279";"-3.707251624305595";"917 967 181";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3547;"Parroquia Santa Irene";"";"";"Hogar del Companero";"Bus: 54, 144";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0f91b069a541f010VgnVCM1000000b205a0aRCRD";"ANDALUCES";"CALLE";"V";"7";"";"";"";"";"MADRID";"MADRID";"28038";"PALOMERAS SURESTE";"PUENTE DE VALLECAS";"445889";"4471515";"40.390597911831264";"-3.638858903756565";"917 771 719";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3581;"Parroquia Santa Luisa de Marillac";"";"";"";"Metro: Abrantes (linea  11)  Bus: 47, 108, 116, 118";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=05b1b069a541f010VgnVCM1000000b205a0aRCRD";"ABRANTES";"AVENIDA";"V";"111";"";"";"";"";"MADRID";"MADRID";"28025";"ABRANTES";"CARABANCHEL";"438098";"4470273";"40.378874834395646";"-3.7305289359271807";"914 691 960";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
4923174;"Parroquia Santa Maravillas de Jesus";"";"";"";"Metro: La Peseta (linea 11)  Bus: 35, 155";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0a0b25a10f92a110VgnVCM1000000b205a0aRCRD";"MORALES";"CALLE";"V";"64";"";"";"";"";"MADRID";"MADRID";"28054";"BUENAVISTA";"CARABANCHEL";"435123";"4468410";"40.36186553356243";"-3.765371191569051";"917 524 136";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3590;"Parroquia Santa Margarita Maria de Alacoque";"";"";"";"Metro: Puerta del Angel (linea 6)  Bus: 138";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0bc1b069a541f010VgnVCM1000000b205a0aRCRD";"JAIME VERA";"CALLE";"V";"33";"";"";"";"";"MADRID";"MADRID";"28011";"PUERTA DEL ANGEL";"LATINA";"438294";"4473706";"40.40980649816479";"-3.7285415133975706";"914 649 930";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3727;"Parroquia Santa Maria";"";"";"Parroquia personal de habla alemana";"Metro: Bambu (linea 1)   Bus: 16, 129, 150, 174";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bb04b069a541f010VgnVCM1000000b205a0aRCRD";"BURGOS";"AVENIDA";"V";"12";"";"";"";"";"MADRID";"MADRID";"28036";"CASTILLA";"CHAMARTIN";"442832";"4480779";"40.473848069808064";"-3.6757105430292083";"917 680 725";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3551;"Parroquia Santa Maria de Cervellon";"";"";"";"Metro: Arturo Soria (linea 4)  Bus: 11, 70, 120, 122";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=01e1b069a541f010VgnVCM1000000b205a0aRCRD";"BELISANA";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28043";"COLINA";"CIUDAD LINEAL";"444401";"4478952";"40.45749636314002";"-3.657029970531773";"913 002 902";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3602;"Parroquia Santa Maria de Fontarron";"";"";"";"Bus:  54, 141, 145";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e9f1b069a541f010VgnVCM1000000b205a0aRCRD";"RAMON PEREZ DE AYALA";"CALLE";"V";"32";"";"";"";"";"MADRID";"MADRID";"28038";"NUMANCIA";"PUENTE DE VALLECAS";"444688";"4472447";"40.3989148850395";"-3.6530899391430474";"914 302 351";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3597;"Parroquia Santa Maria de la Cabeza";"";"";"";"Bus: 3, 31, 50, 65, 148, C2";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4b12b069a541f010VgnVCM1000000b205a0aRCRD";"SEGOVIA";"RONDA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28005";"PALACIO";"CENTRO";"439278";"4474083";"40.41328418324546";"-3.716981257691412";"913 658 518";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3599;"Parroquia Santa Maria de la Caridad";"";"";"";"Metro: Herrera Oria (linea 9)   Bus: 49, 67, 83, 124, 127, 133, 134";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8132b069a541f010VgnVCM1000000b205a0aRCRD";"FERMIN CABALLERO";"CALLE";"V";"39";"";"";"";"";"MADRID";"MADRID";"28034";"LA PAZ";"FUENCARRAL-EL PARDO";"440398";"4482020";"40.48486511548358";"-3.7045276665663915";"917 306 851";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3600;"Parroquia Santa Maria de la Esperanza";"";"";"";"Bus: 67, 124, 127, 133";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9942b069a541f010VgnVCM1000000b205a0aRCRD";"FERMIN CABALLERO";"CALLE";"V";"53";"";"";"";"";"MADRID";"MADRID";"28034";"EL PILAR";"FUENCARRAL-EL PARDO";"440132";"4481825";"40.483080303551255";"-3.7076474197617926";"917 392 222";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3601;"Parroquia Santa Maria de la Fe";"";"";"";"Bus: 83, 126, 132, 137, 147";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7362b069a541f010VgnVCM1000000b205a0aRCRD";"PUERTO DE MASPALOMAS";"CALLE";"V";"16";"";"";"";"";"MADRID";"MADRID";"28029";"EL PILAR";"FUENCARRAL-EL PARDO";"439610";"4481355";"40.47880850659646";"-3.713761015315405";"913 860 220";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3607;"Parroquia Santa Maria de Martala";"";"";"";"Bus: 30, 140";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7972b069a541f010VgnVCM1000000b205a0aRCRD";"FOBOS";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28030";"MARROQUINA";"MORATALAZ";"446254";"4473536";"40.40882802221503";"-3.6347295106313413";"913 713 294";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
8174584;"Parroquia Santa Maria de Nazaret";"";"";"";"Bus: 145";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=98e83af83a54f410VgnVCM1000000b205a0aRCRD";"CA&Ntilde;ADA DEL SANTISIMO";"CALLE";"V";"27";"";"";"";"";"MADRID";"MADRID";"28051";"CASCO H.VALLECAS";"VILLA DE VALLECAS";"449432";"4468813";"40.36648844495459";"-3.596900948645162";"627 071 241";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3595;"Parroquia Santa Maria del Bosque";"";"";"";"Bus: 7, 29, 70, 87, 107";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7f82b069a541f010VgnVCM1000000b205a0aRCRD";"MANUEL URIBE";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28033";"ATALAYA";"CIUDAD LINEAL";"443765";"4479731";"40.4644800965384";"-3.6645998357162135";"913 000 646";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3596;"Parroquia Santa Maria del Buen Aire";"";"";"";"Bus:  8, 20";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=75a2b069a541f010VgnVCM1000000b205a0aRCRD";"ENCOMIENDA DE PALACIOS";"CALLE";"V";"192";"";"";"";"";"MADRID";"MADRID";"28030";"FONTARRON";"MORATALAZ";"445659";"4472494";"40.39940241336233";"-3.641640649015935";"917 730 363";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3598;"Parroquia Santa Maria del Camino";"";"";"";"Bus: 8, 20, 63, 140";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bbb2b069a541f010VgnVCM1000000b205a0aRCRD";"ENCOMIENDA DE PALACIOS";"CALLE";"V";"334";"";"";"";"";"MADRID";"MADRID";"28030";"PAVONES";"MORATALAZ";"446224";"4472160";"40.39643929309246";"-3.634954876493032";"917 721 569";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3611;"Parroquia Santa Maria del Monte Carmelo";"";"";"";"Metro: Velazquez (linea 4), Nunez de Balboa (lineas 5, 7)  Bus: 1, 9, 19, 51, 74";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e6d2b069a541f010VgnVCM1000000b205a0aRCRD";"AYALA";"CALLE";"V";"35";"";"";"";"";"MADRID";"MADRID";"28001";"RECOLETOS";"SALAMANCA";"442147";"4475670";"40.42777634196356";"-3.683324619190937";"914 351 660";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3612;"Parroquia Santa Maria del Parque";"";"";"";"Metro: Parque de Santa Maria (linea 4)  Bus: 9";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5ee2b069a541f010VgnVCM1000000b205a0aRCRD";"SANTA VIRGILIA";"CALLE";"V";"13";"";"";"";"";"MADRID";"MADRID";"28033";"PINAR DEL REY";"HORTALEZA";"445685";"4481136";"40.47725595734675";"-3.6420862978327064";"917 631 228";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3613;"Parroquia Santa Maria del Pilar";"";"";"";"Sainz de Baranda (lineas 6, 9), Ibiza (linea 9)  Bus: 20, 26, 63, 152 , C2";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2603b069a541f010VgnVCM1000000b205a0aRCRD";"REYES MAGOS";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28009";"NInO JESUS";"RETIRO";"442909";"4473923";"40.412100206424185";"-3.674184973880875";"915 748 120";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3614;"Parroquia Santa Maria del Pinar";"";"";"";"Metro: Pinar de Chamartin (lineas 1, 4)  Bus: 29, 125, 129, 150";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2c13b069a541f010VgnVCM1000000b205a0aRCRD";"JAZMIN";"CALLE";"V";"7";"";"";"";"";"MADRID";"MADRID";"28033";"COSTILLARES";"CIUDAD LINEAL";"443579";"4481335";"40.478908015024125";"-3.666936492853305";"913 024 071";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3615;"Parroquia Santa Maria del Pozo y Santa Marta";"";"";"";"Bus: 102, 111";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5733b069a541f010VgnVCM1000000b205a0aRCRD";"MONTANCHEZ";"CALLE";"V";"13";"";"";"";"";"MADRID";"MADRID";"28053";"ENTREVIAS";"PUENTE DE VALLECAS";"443292";"4469751";"40.374533733474344";"-3.669287042842154";"917 861 189";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3392;"Parroquia Santa Maria del Silencio";"Parroquia de personas sordas y sordociegas";"";"";"Metro: Cuatro Caminos (lineas, 1, 2, 6)  Bus: 3, 37, 45, 149, C1, C2";"Se encuentra ubicada dentrio del Hospital de Jornaleros de Maudes (edificio publico de caracter benefico promovido por dona Dolores Romero, viuda de Curiel, que fue Premio del Ayuntamiento en 1916)";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9c43b069a541f010VgnVCM1000000b205a0aRCRD";"RAIMUNDO FERNANDEZ VILLAVERDE";"CALLE";"V";"18";"";"";"";"";"MADRID";"MADRID";"28003";"RIOS ROSAS";"CHAMBERI";"440656";"4477755";"40.44645379827357";"-3.70108404423672";"915 546 236";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3618;"Parroquia Santa Maria del Val";"";"";"";"Metro: Barrio del Pilar (linea 9)   Bus: 49, 83, 128, 132, 137";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0863b069a541f010VgnVCM1000000b205a0aRCRD";"MONFORTE DE LEMOS";"AVENIDA";"V";"115";"";"";"";"";"MADRID";"MADRID";"28029";"EL PILAR";"FUENCARRAL-EL PARDO";"440040";"4481286";"40.478227081663015";"-3.708693644369923";"917 309 461";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
10471114;"Parroquia Santa Maria Josefa del Corazon de Jesus";"";"";"";"Metro: La Gavia (linea 1), Congosto (linea 1)  Bus: 145";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=54aca0752bf0e510VgnVCM2000001f4a900aRCRD";"LA GAVIA";"AVENIDA";"V";"25";"";"";"";"";"MADRID";"MADRID";"28051";"CASCO H.VALLECAS";"VILLA DE VALLECAS";"448187";"4469514";"40.372717994646166";"-3.611609383129395";"914 254 468";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3592;"Parroquia Santa Maria La Antigua";"";"";"";"Metro: San Cipriano y Vicalvaro (linea 9)  Bus: 4, 71, 100, 106, 130, E3  Renfe: Vicalvaro";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9e73b069a541f010VgnVCM1000000b205a0aRCRD";"VIRGEN DE LA ANTIGUA";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28032";"CASCO H.VICALVARO";"VICALVARO";"448756";"4472729";"40.40172520926162";"-3.6051665218853537";"917 765 202
";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3594;"Parroquia Santa Maria la Blanca";"";"";"";"Metro: Canillejas (linea 5)   Bus : 48, 77, 105, 140, 153";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c993b069a541f010VgnVCM1000000b205a0aRCRD";"VILLA DE CANILLEJAS";"PLAZA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28022";"CANILLEJAS";"SAN BLAS-CANILLEJAS";"448271";"4477561";"40.44521583994072";"-3.6112755082967087";"917 410 355";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
189092;"Parroquia Santa Maria la Blanca de Montecarmelo";"";"";"";"Metro: Montecarmelo (linea 10)  Bus: 134, 178";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9d058aa6bd91f010VgnVCM1000000b205a0aRCRD";"MONASTERIO DE OSEIRA";"CALLE";"V";"25";"";"";"";"";"MADRID";"MADRID";"28049";"EL GOLOSO";"FUENCARRAL-EL PARDO";"441153";"4485035";"40.512079203751064";"-3.695912476173436";"914 109 815";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3608;"Parroquia Santa Maria la Mayor y San Julian";"";"";"";"Metro: Estrecho (linea 1)   Bus: 3, 64, 66, 124, 126, 128";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3328ff632081c010VgnVCM1000000b205a0aRCRD";"CENICIENTOS";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28039";"BERRUGUETE";"TETUAN";"440300";"4479012";"40.45775176629402";"-3.705411974831119";"913 114 170";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3616;"Parroquia Santa Maria la Real de la Almudena";"";"";"";"Metro: Opera (lineas 2, 5, Ramal)  Bus: 3, 31, 50, 65, 148";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0fa3b069a541f010VgnVCM1000000b205a0aRCRD";"MAYOR";"CALLE";"V";"90";"";"";"";"";"MADRID";"MADRID";"28013";"PALACIO";"CENTRO";"439514";"4474295";"40.41521119054696";"-3.7142200549476727";"915 480 930";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3605;"Parroquia Santa Maria Madre de la Iglesia";"";"";"";"Metro: Carabanchel Alto (linea 11)  Bus: 35, 47";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=45c3b069a541f010VgnVCM1000000b205a0aRCRD";"GoMEZ DE ARTECHE";"CALLE";"V";"30";"";"";"";"";"MADRID";"MADRID";"28044";"BUENAVISTA";"CARABANCHEL";"435872";"4469176";"40.36881495577835";"-3.7566394279327944";"915 082 374";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3606;"Parroquia Santa Maria Magdalena";"";"";"";"Metro: Pio  XII  (linea 9)  Bus: 52";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4bd3b069a541f010VgnVCM1000000b205a0aRCRD";"DRaCENA";"CALLE";"V";"23";"";"";"";"";"MADRID";"MADRID";"28016";"NUEVA ESPAnA";"CHAMARTIN";"443263";"4479616";"40.46340992767375";"-3.67051044011457";"913 454 938";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3610;"Parroquia Santa Maria Micaela y San Enrique";"";"";"";"Metro: Tetuan (linea 1), Cuzco (linea 10)   Bus: 3, 5, 126, 149";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=80f3b069a541f010VgnVCM1000000b205a0aRCRD";"SAN GERMaN ";"CALLE";"V";"23";"";"";"";"";"MADRID";"MADRID";"28020";"CUATRO CAMINOS";"TETUAN";"441015";"4478837";"40.45622644488271";"-3.696963415991364";"915 794 269";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3623;"Parroquia Santa Matilde";"";"";"";"Metro: Alfonso  XIII  (linea 4)  Bus: 9, 73";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b124b069a541f010VgnVCM1000000b205a0aRCRD";"LOPEZ DE HOYOS";"CALLE";"V";"166";"";"";"";"";"MADRID";"MADRID";"28002";"PROSPERIDAD";"CHAMARTIN";"443264";"4477737";"40.446483072284444";"-3.670330403563394";"914 132 820";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3629;"Parroquia Santa Monica";"";"";"";"Metro: Avenida de America (lineas 4, 6, 7, 9)  Bus: 12, 29, 52, 61";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ed34b069a541f010VgnVCM1000000b205a0aRCRD";"PRINCIPE DE VERGARA";"CALLE";"V";"87";"";"";"";"";"MADRID";"MADRID";"28006";"CASTELLANA";"SALAMANCA";"442484";"4476611";"40.43628582493575";"-3.6794256146633564";"914 118 960";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3639;"Parroquia Santa Paula";"";"";"";"Metro: Mar de Cristal (lineas 4, 8)   Bus: 73, 112, 120, 153";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e354b069a541f010VgnVCM1000000b205a0aRCRD";"CANILLAS";"CARRETERA";"V";"115";"";"";"";"";"MADRID";"MADRID";"28043";"CANILLAS";"HORTALEZA";"445918";"4479946";"40.46656008335928";"-3.6392360327935314";"913 811 266";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3396;"Parroquia Santa Rita";"";"";"";"Metro: Islas Filipinas (linea 7)  Bus: 1, 2, 12, 44, 82, 132, 202, C1, C2";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e964b069a541f010VgnVCM1000000b205a0aRCRD";"GAZTAMBIDE";"CALLE";"V";"75";"";"";"";"";"MADRID";"MADRID";"28015";"GAZTAMBIDE";"CHAMBERI";"439437";"4476877";"40.43845634670502";"-3.715373878141743";"915 490 133";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3668;"Parroquia Santa Rosa de Lima";"";"";"";"Bus: 17, 25";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9084b069a541f010VgnVCM1000000b205a0aRCRD";"ViA CARPETANA";"CALLE";"V";"47";"";"";"";"";"MADRID";"MADRID";"28047";"SAN ISIDRO";"CARABANCHEL";"437861";"4472494";"40.39885593724936";"-3.733537635392138";"914 281 170";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3669;"Parroquia Santa Rosalia";"";"";"";"Metro: Canillas (linea 4)  Bus: 73, 112, 120, 153";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ad94b069a541f010VgnVCM1000000b205a0aRCRD";"LAS PEDRO&Ntilde;ERAS";"CALLE";"V";"13";"";"";"";"";"MADRID";"MADRID";"28043";"CANILLAS";"HORTALEZA";"446616";"4479865";"40.465866687242666";"-3.6309843583716894";"913 001 988";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
