PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
3359;"Real Basilica San Francisco el Grande";"Conjunto conventual que sustituyo al monasterio franciscano medieval, construido por Francisco de las Cabezas entre 1761 y 1768, que fue relevado por Antonio Polo y que concluye Francisco Sabatini en 1784 donde se exponen colecciones de pinturas de los siglos  XVII  al  XIX.";"Museo:     De martes a viernes de 10:30 a 12:30 y de 16 a 18 horas  Sabados de 10:30 a 12:30 y de 16 a 18 horas (si no se ofician actos religiosos).  Julio, agosto y septiembre: de martes a domingo de 10:30 a 12:30 y de 17 a 19 horas.";"";"Metro: La Latina (linea 5) , Puerta de Toledo (linea 5)  Bus:  3, 17, 18, 23, 31, 35, 36, 41, 50, 60, 65, 148, 749, C1, C2";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ef8d0713fb71c010VgnVCM1000000b205a0aRCRD";"SAN BUENAVENTURA";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28005";"PALACIO";"CENTRO";"439487";"4473811";"40.41084005024222";"-3.714503845728281";"913 653 800 ";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
6070;"Real Colegio Santa Isabel - La Asuncion";"";"";"Horario ampliado - Comedor";"Metro: Atocha , Anton Martin   Bus: 6 , 19 , 26 , 27 , 32 , 34 , 37 , 41 , 45 , 119 , C   Renfe: Atocha";"ENSEnANZA: Educacion Infantil (segundo ciclo) - Primaria - ESO - BACHILLERATO (Humanidades y C. Sociales - Ciencias y Tecnologia) - Ensenanza biling&uuml;e";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b2b9f3216571c010VgnVCM1000000b205a0aRCRD";"SANTA ISABEL";"CALLE";"V";"46";"";"";"";"";"MADRID";"MADRID";"28012";"EMBAJADORES";"CENTRO";"441006";"4473664";"40.40962511552305";"-3.6965767139076444";"915 273 183 - 915 273 181";"915 289 845";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
2087;"Real Fabrica de Tapices";"";"De lunes a viernes de 10 a 14 horas.  Cerrado: sabados, domingos, festivos, Semana Santa y agosto.";"";"Metro: Menendez Pelayo (linea 1)  Bus: 10, 14, 26, 32, C";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=53cbff632081c010VgnVCM1000000b205a0aRCRD";"FUENTERRABIA";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28014";"PACIFICO";"RETIRO";"442197";"4473262";"40.406087329011655";"-3.682515969574079";"914 340 550";"915 513 409";"informacion@realfabricadetapices.com";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
6113673;"Real Jardin Botanico";"Centro de investigacion del  CSIC  que alberga cuatro terrazas con plantas de America, Europa y el Pacifico, asi como una coleccion de bonsais.";"El Jardin esta abierto al publico todos los dias del ano, excepto los dias de Navidad y Ano Nuevo.   Enero y febrero: de 10 a 18 horas  Marzo: de 10 a 19 horas  Abril: de 10 a 20 horas  De mayo a agosto de 10 a 21 horas  Septiembre: de 10 a 20 horas  Octubre: de 10 a 19 horas  Noviembre y diciembre: de 10 a 18 horas";"";"Metro: Atocha (linea 1)  Bus: 10, 14, 19, 24, 26, 27, 32, 34, 45, 57, 140, Circular  RENFE: Atocha";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e9234477786b0310VgnVCM2000000c205a0aRCRD";"MURILLO";"PLAZA";"V";"2";"";"";"";"";"MADRID";"MADRID";"28014";"LOS JERONIMOS";"RETIRO";"441395";"4473967";"40.41238214985831";"-3.692032097926277";"";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
3349;"Real Monasterio de la Encarnacion";"Edificio construido por Juan Gomez de Mora de 1611 a 1616 como monasterio anejo al Alcazar Real, modelo de lo que se ha dado en llamar barroco madrileno. Cuenta con la reliquia de San Pantaleon.";"De martes a sabado: de 10 a 14 horas y de 16 a 18:30 horas  Domingos y festivos: de 10 a 15 horas. Tardes cerrado  Cierre taquillas: una hora antes  Cerrado todos los lunes del ano";"";"Metro:  opera (lineas 2, 5 y Ramal opera Principe Pio), Plaza de Espana (lineas 3, 10)  Bus:  1, 2, 3, 25, 39, 44, 46, 74, 75, 133, 138, 147, 148, C1, C2";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=72ad0713fb71c010VgnVCM1000000b205a0aRCRD";"ENCARNACION";"PLAZA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28013";"PALACIO";"CENTRO";"439744";"4474790";"40.41967800877382";"-3.711567962866152";"914 548 700 (Informacion general)";"";"info@patrimonionacional.es";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
4707297;"Real Monasterio de Santa Isabel";"El Real Monasterio de Santa Isabel esta situado en Madrid, dentro de la ciudad historica, en una gran manzana, proxima a Atocha.  Santa Isabel agrupa dos fundaciones, un colegio de ninas, establecido por Felipe  II , y un convento de clausura de monjas agustinas recoletas, fundado por la esposa de Felipe  III , dona Margarita de Austria.  La arquitectura de la iglesia se debe a Gomez de Mora, de mediados del siglo  XVIII . En la clausura se conservan numerosas obras pictoricas de los siglos  XVII  y  XVIII .";"El acceso al templo solo es posible en horario de culto y por la fachada principal.";"";"Metro: Atocha (linea 1)  Bus: 6, 19, 26, 27, 32, 34, 45, 59, 85, 86, C1, E1  Renfe: Atocha";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=545b544a249c6110VgnVCM1000000b205a0aRCRD";"SANTA ISABEL";"CALLE";"V";"48";"";"";"";"";"MADRID";"MADRID";"28012";"EMBAJADORES";"CENTRO";"440765";"4473944";"40.41213027498252";"-3.6994547941964946";"914 548 700 (Informacion general)";"";"info@patrimonionacional.es";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
3360;"Real Oratorio del Caballero de Gracia";"Construido por Juan de Villanueva entre 1786 y 1795 de planta basilical y en un sentir muy cercano al de las iglesias venecianas de Palladio. La fachada es de Custodio Moreno.  Entre 1976 y 1981 el arquitecto Fernando Chueca Goitia emprendio un proyecto de restauracion  con polemicos resultados. Los trabajos se interrumpieron durante largos anos; convocandose finalmente un concurso de arquitectura que fue ganado en 1987 por Javier Feduchi Benlliure.";"";"";"Metro: Gran Via (lineas 1 y 5), Sevilla (linea 2), Sol (lineas 1, 2, 3)  Bus: 1, 2, 3, 46, 74, 146";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ef153d232e91f010VgnVCM1000000b205a0aRCRD";"CABALLERO DE GRACIA";"CALLE";"V";"5";"";"";"";"";"MADRID";"MADRID";"28013";"SOL";"CENTRO";"440660";"4474767";"40.41953675995833";"-3.700769178078419";"915 326 937 / 915 240 664";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
2061;"Real Sitio de El Pardo";"Recinto en el que se conserva el Palacio, construido sobre el castillo del siglo  XV , la Casita del Principe, del siglo  XVIII  y la Quinta del Duque de Arco (Palacete que fue Casa de Labor y sus tierras). Desde 1983 ha sido adecuado para residencia de Jefes de Estado extranjeros en visita oficial.";"Horario    De octubre a marzo: todos los dias de 10 a 18 horas   De abril a septiembre: todos los dias de 10 a 20 horas    Dia 15 y 16 de junio de 2017, cerrado los dos dias";"El palacio dispone de dos helipuertos, uno civil y otro militar";"Bus: 601 (Madrid - Colonia Mingorrubio)";"Dias de apertura especial para 2017    24 de marzo, Jueves Santo  25 de marzo, Viernes Santo  2 de mayo, compensancion de la Fiesta del Trabajo  16 de mayo, compensancion de San Isidro, fiesta local  25 de julio, Santiago Apostol  15 de agosto, Asuncion de la Virgen  12 de octubre, Fiesta Nacional de Espana  1 de noviembre, Dia de Todos los Santos  9 de noviembre, Nuestra Senora de la Almudena, fiesta local  6 de diciembre, Constitucion Espanola  8 de diciembre, Inmaculada Concepcion  26 de diciembre, compensacion Natividad del Senor    Dias de cierre para 2017    1  y 6 de enero  21 de marzo cerrado a las 15 horas  22 de marzo cerrado en jornada completa   1 de mayo, Fiesta del Trabajo   7de junio, cerrado a las 15 horas.  8 de junio, cerrado todo el dia.  5 y 16 de junio, cerrado los dos dias  24, 25 y 31 de diciembre.    Aperturas especiales 2017 :   20 marzo, lunes siguiente a San Jose  13 y 14 abril, Jueves y Viernes Santo  2 mayo, Fiesta de la Comunidad de Madrid  15 de mayo, San Isidro, fiesta local  15 agosto, Asuncion de la Virgen  12 de octubre, Fiesta Nacional  1 noviembre, Todos los Santos  9 noviembre, Nuestra Senora de la Almudena, fiesta local  6 diciembre, Constitucion Espanola  8 diciembre, Inmaculada Concepcion    Servicio de reserva y venta de entradas    Telefono de venta y reserva: 902 044 454  Telefono de soporte tecnico: 902 044 414  Email de soporte:  correo@entradaspatrimonio.es    Pagina web";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9f9def4d7f71c010VgnVCM1000000b205a0aRCRD";"MANUEL ALONSO";"CALLE";"V";"8";"";"";"";"";"MADRID";"MADRID";"28048";"EL PARDO";"FUENCARRAL-EL PARDO";"434356";"4486030";"40.520522342970146";"-3.7762390614462853";"914 548 700 (Informacion general)";"";"info@patrimonionacional.es";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
2135;"Sala Canal de Isabel II";"Singular espacio expositivo ubicado en un antiguo deposito de agua, construido entre 1907 y 1911 por el ingeniero Diego Martin Montalvo y el arquitecto Ramon de Aguinaga, de estilo eclectico con una estructura exterior de ladrillo en planta circular, restaurado y acondicionado como sala de exposiciones en 1986 por los arquitectos Javier Alau y Antonio Lopera.  Las exposiciones temporales que se realizan en este espacio estan destinadas exclusivamente a la creacion fotografica y audiovisual contemporanea. La sala acoge tanto a artistas clasicos internacionales como a representantes de la joven fotografia espanola e internacional y se ha consolidado como un espacio emblematico en la difusion de las ultimas tendencias.";"De martes a sabados de 11 a 20:30 horas. Domingos y festivos de 11 a 14 horas.   Cerrado: lunes, 24, 25 y 31 de diciembre; 1 y 6 de enero; 1 de mayo. Horario especial: jueves Santo, viernes Santo; 2 y 15 de mayo de 11 a 20:30 horas.   Consultar horario especifico de cada exposicion.";"Exposiciones de fotografia.";"Metro: Rios Rosas (linea 1), Alonso Cano (linea 7)  Bus: 3, 5, 12, 37, 45, 149";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7ea629ea9281c010VgnVCM1000000b205a0aRCRD";"SANTA ENGRACIA";"CALLE";"V";"125";"";"";"";"";"MADRID";"MADRID";"28003";"RIOS ROSAS";"CHAMBERI";"440676";"4476947";"40.43917634033899";"-3.7007844119216258";"915 451 000 (ext. 2505)";"917 208 280";"museosexposiciones@madrid.org";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
21;"Senado";"";"Oficina de informacion:  De lunes a jueves, de 9 a 14.30 horas y los viernes, de 9.30 a 14 horas.";"";"Metro: Plaza Espana (lineas 3, 10)  Bus: 25, 39, 46, 68, 69, 74, 75, 138, 148";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c86f29ea9281c010VgnVCM1000000b205a0aRCRD";"BAILEN";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28013";"PALACIO";"CENTRO";"439661";"4474988";"40.42145565624762";"-3.712565078821235";"900 103 038 / 915 381 852 / 915 381 853 / 915 381 854 / 915 381 518";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
20592;"Sociedad General de Autores y Editores (SGAE)";"La SGAE, Sociedad General de Autores y Editores, es una entidad privada dedicada a la  defensa y gestion colectiva de los derechos de propiedad intelectual  de sus mas de 106.000 socios. Su mision fundamental es la proteccion y reparto de la remuneracion de los socios por la utilizacion de sus obras (reproduccion, distribucion, comunicacion publica, transformacion y copia privada) y la gestion de licencias entre los clientes para su uso.";"";"";"Metro: Alonso Martinez (lineas 4, 5, 10), Tribunal (lineas 1, 10)  Bus: 3, 37,";"Descripcion monumental:  antiguo Palacio Longoria. Obra madrilena que mas se identifica con el estilo modernista, al menos en lo que se refiere al revestimiento ornamental. Aunque en la estructura interior Grases (su arquitecto) se alejo del modernismo para adoptar criterios mas tradicionales. En 1950 la Sociedad General de Autores compra el edificio y encargo a Arniches una radical transformacion.  Mas informacion en la  pagina web de Monumenta Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7b9332df1d51c010VgnVCM2000000c205a0aRCRD";"FERNANDO VI";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28004";"JUSTICIA";"CENTRO";"441011";"4475420";"40.425444297155785";"-3.6966927307702515";"913 499 550 / 00          
";"913 499 537";"sociosmadrid@sgae.es";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
20605;"Templo de Debod";"Templo egipcio dedicado a Amon de Debod y a Isis, construido entre 185  a. de C.  y el siglo  I  de la Era. Fue donado por Egipto a Espana en 1968, en agradecimiento por la ayuda en el salvamento de los templos de Abu Simbel.";"De martes a domingos y festivos: de 10:00 a 20:00 horas   El templo permanece cerrado los lunes y los dias 1 y 6 de enero, 1 de mayo, 24, 25 y 31 de diciembre.   ultimo pase de visita 15 minutos antes del cierre.  Este horario y la apertura de salas pueden sufrir modificaciones, por favor, confirmelo en el telefono de informacion del museo.";"No cuenta con accesos adaptados para minusvalidos   Exposicion permanente : Debod un templo ptolemaico  Actividades didacticas: talleres para grupos escolares, talleres de profesores, talleres para familias.  Se pueden realizar fotografias o grabaciones de video libremente en el exterior o en el interior del templo, siempre y cuando no se utilicen flash o tripode y su fin no sea comercial.";"Metro:  Plaza de Espana (lineas 3 y 10) y Ventura Rodriguez (linea 3)   Autobus    Linea 74 (paradas en la calle Ferraz, frente al Templo, y en la calle Pintor Rosales)  Lineas 25, 39, 46, 75, 138 y C1 (parada en Cuesta de San Vicente-Cadarso)  Lineas 3, 44, 133, 148 y C2 (parada en Plaza de Espana)  Lineas 1, 2, 74 (parada en Princesa-Ventura Rodriguez)    Renfe:  Principe Pio  Bus turistico:  Ruta 1. PARADA 10 - Templo de Debod   Otras formas de acceso:    Aparcamiento de coches: dentro del area de Estacionamiento Regulado de la ciudad de Madrid.   BiciMAD (Servicio publico de bicicletas de la ciudad de Madrid): Estacion en calle Evaristo San Miguel s/n. (entre P&ordm;.  Pintor Rosales y calle Ferraz)";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=13b432df1d51c010VgnVCM2000000c205a0aRCRD";"FERRAZ";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28008";"CASA DE CAMPO";"MONCLOA-ARAVACA";"439327";"4475301";"40.42425096551599";"-3.716531855540272";"913 667 415 (Museo de San Isidro / Templo de Debod)";"";"templodebod@madrid.es";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
541;"Tribunal Supremo";"";"";"Sala Civil, Sala Penal, Sala Contencioso-Administrativo, Sala Social, Sala Militar, Secretaria de Gobierno y Gabinete Tecnico.";"Metro: Colon (linea 4)  Bus: 5, 14, 21 , 27, 37, 45, 53, 150   Cercanias: Recoletos";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=eafde3914381c010VgnVCM1000000b205a0aRCRD";"MARQUES DE LA ENSENADA";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28004";"JUSTICIA";"CENTRO";"441334";"4475270";"40.424124915522775";"-3.692871513780515";"913 971 200 (Centralita) / 913 971 050 (Atencion al ciudadano) / 913 973 228 (Oficina de Prensa) / 913 971 129 (Archivo) / 913 971 245 (Biblioteca) / 913 971 064 (Registro General)     
     
 ";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos";
